# Vayyar & Minicircuits VNAKit
# Frequency range: [2000 - 2700 (mhz)], 1001 measurements.
# RBW: 2(khz); OutputPower: -10(dbm); transmitting from trPort 3

FREQUENCY(MHZ),1_I,1_Q,2_I,2_Q,3_I,3_Q,4_I,4_Q,5_I,5_Q,6_I,6_Q
2129.5,0.026204,-0.00697509,0.000568204,-0.048067,0,0,0.023665,-0.021309,0.00017924,-0.00114369,-0.0405773,0.0310482
2130.2,0.0257914,-0.00765353,0.000121664,-0.0479695,0,0,0.0230759,-0.02205,0.000130966,-0.00115881,-0.0395327,0.0324923
2130.9,0.0254738,-0.0083543,-0.000355327,-0.0480591,0,0,0.0225644,-0.0228115,7.92712e-05,-0.00119528,-0.0385448,0.0340168
2131.6,0.0250257,-0.00900471,-0.000774795,-0.0479709,0,0,0.0219013,-0.0234636,4.25258e-05,-0.00120658,-0.0373809,0.0353812
2132.3,0.0246867,-0.00968659,-0.00122596,-0.048131,0,0,0.0213684,-0.0242663,-2.26522e-05,-0.00121742,-0.0363371,0.0369053
2133,0.0241832,-0.0103155,-0.00168205,-0.0479708,0,0,0.0206671,-0.0248934,-5.41437e-05,-0.00122372,-0.0350317,0.0381771
2133.7,0.0238665,-0.0109707,-0.00210588,-0.0482421,0,0,0.0201249,-0.0256892,-0.000141885,-0.00121034,-0.0339517,0.0396774
2134.4,0.0233029,-0.011523,-0.00252042,-0.0480368,0,0,0.0193552,-0.0262894,-0.000172182,-0.00123004,-0.0325488,0.0408425
2135.1,0.022896,-0.0121251,-0.00297323,-0.0481193,0,0,0.0187264,-0.0269944,-0.000224629,-0.00121335,-0.0312736,0.0421746
2135.8,0.0224121,-0.0126986,-0.00343962,-0.0481473,0,0,0.0179941,-0.0276569,-0.00029569,-0.00123364,-0.0298783,0.0434122
2136.5,0.0218624,-0.0132246,-0.0038428,-0.0480116,0,0,0.0172312,-0.0281881,-0.000319983,-0.00122331,-0.0283808,0.0444975
2137.2,0.0213563,-0.0137567,-0.0042805,-0.0480835,0,0,0.0164899,-0.0288434,-0.000378546,-0.00120937,-0.0269528,0.0456918
2137.9,0.0207722,-0.0142109,-0.00469765,-0.0479375,0,0,0.0156756,-0.029335,-0.000436316,-0.00118348,-0.0253672,0.04666
2138.6,0.020266,-0.0147055,-0.00515453,-0.0480217,0,0,0.014904,-0.0299631,-0.000519131,-0.00120787,-0.0238394,0.047755
2139.3,0.0196581,-0.0151269,-0.00559319,-0.0478927,0,0,0.0140347,-0.0304073,-0.000542555,-0.00118109,-0.0221701,0.0486476
2140,0.0191542,-0.0155938,-0.00604064,-0.0479747,0,0,0.0132281,-0.0310034,-0.00060766,-0.00116459,-0.0205574,0.0496781
2140.7,0.0186076,-0.0159826,-0.00646637,-0.0480049,0,0,0.0123899,-0.0315105,-0.000659346,-0.00115407,-0.0189278,0.0505883
2141.4,0.0179543,-0.0163484,-0.00691133,-0.0478413,0,0,0.0114848,-0.0318954,-0.000706437,-0.00111588,-0.0171238,0.0512703
2142.1,0.0173207,-0.016662,-0.00731941,-0.0476305,0,0,0.0105375,-0.0322504,-0.00076902,-0.00110184,-0.015321,0.0518635
2142.8,0.0168005,-0.017028,-0.00773309,-0.0478027,0,0,0.00968923,-0.0327639,-0.00079865,-0.00108506,-0.0136108,0.0527262
2143.5,0.0161836,-0.017329,-0.00814467,-0.0476766,0,0,0.00876531,-0.0331208,-0.000859805,-0.00103628,-0.0117872,0.0532968
2144.2,0.0155759,-0.0176368,-0.00858471,-0.0476582,0,0,0.00783908,-0.0335265,-0.000906617,-0.000998822,-0.00994208,0.053905
2144.9,0.0149839,-0.0179028,-0.00902886,-0.0476193,0,0,0.00688739,-0.0338858,-0.000945586,-0.000969076,-0.00807944,0.0544088
2145.6,0.014396,-0.018158,-0.0094506,-0.0475861,0,0,0.00590335,-0.0342127,-0.00100775,-0.000938512,-0.00619065,0.0548685
2146.3,0.0137967,-0.0183665,-0.00985111,-0.0475605,0,0,0.00496651,-0.0345173,-0.00104402,-0.00091642,-0.00430208,0.055256
2147,0.013119,-0.0184852,-0.0102605,-0.0472428,0,0,0.00391974,-0.0345706,-0.00107997,-0.000851727,-0.00232372,0.0553079
2147.7,0.0126067,-0.01876,-0.0106473,-0.0473728,0,0,0.00296765,-0.0349609,-0.00114501,-0.00081862,-0.000431053,0.0557347
2148.4,0.0119775,-0.0188865,-0.0110869,-0.0472502,0,0,0.00192637,-0.0351185,-0.0012023,-0.000780996,0.00155228,0.0558392
2149.1,0.0113601,-0.0189967,-0.0114723,-0.0470332,0,0,0.000919756,-0.0352074,-0.00121195,-0.000736146,0.00350674,0.0557946
2149.8,0.0107992,-0.0191502,-0.0119212,-0.0470721,0,0,-0.00012058,-0.0354335,-0.00126903,-0.000676525,0.00549213,0.0559281
2150.5,0.0101994,-0.0192228,-0.0122971,-0.0469504,0,0,-0.0011127,-0.0354985,-0.00128278,-0.000636115,0.00743499,0.0558576
2151.2,0.00962417,-0.0192849,-0.0127156,-0.0469094,0,0,-0.0021661,-0.0355887,-0.00132296,-0.000584418,0.00944523,0.0557663
2151.9,0.00904296,-0.0193365,-0.0130959,-0.0468189,0,0,-0.00318939,-0.0356301,-0.00133714,-0.000524192,0.0114049,0.0555597
2152.6,0.00845917,-0.0193218,-0.0135254,-0.0467416,0,0,-0.00426496,-0.035654,-0.00136294,-0.000456299,0.0134089,0.0553335
2153.3,0.00789481,-0.0193251,-0.0139215,-0.0466181,0,0,-0.00529489,-0.0356518,-0.00141904,-0.000400429,0.015371,0.0549846
2154,0.00733683,-0.0192672,-0.0142931,-0.04645,0,0,-0.00634451,-0.0355416,-0.00141818,-0.000366029,0.0173175,0.0544826
2154.7,0.00675341,-0.0191746,-0.0146692,-0.0462329,0,0,-0.00738892,-0.0353555,-0.00142805,-0.000315826,0.0192249,0.053896
2155.4,0.00625493,-0.0191894,-0.0150964,-0.0462481,0,0,-0.00843084,-0.0353559,-0.00146959,-0.000237579,0.0211969,0.0534674
2156.1,0.00575835,-0.0191931,-0.0155094,-0.0462516,0,0,-0.00950703,-0.035273,-0.0014834,-0.000203046,0.0231645,0.0529565
2156.8,0.00523525,-0.0191081,-0.0158589,-0.0459882,0,0,-0.0105458,-0.0349827,-0.00150792,-0.000128515,0.0250207,0.0521306
2157.5,0.00470367,-0.0190536,-0.0162696,-0.0458886,0,0,-0.0115942,-0.0348026,-0.00153907,-5.55847e-05,0.0269248,0.0513793
2158.2,0.0042573,-0.0189749,-0.0166402,-0.0457827,0,0,-0.0126304,-0.0345533,-0.00152616,6.24689e-07,0.0287703,0.0505349
2158.9,0.00375291,-0.0188226,-0.0170078,-0.0454784,0,0,-0.013648,-0.0341671,-0.00151171,5.66397e-05,0.030548,0.0494637
2159.6,0.00331567,-0.0187729,-0.0174189,-0.0455477,0,0,-0.01474,-0.0339758,-0.00152904,0.000120343,0.0324431,0.0487107
2160.3,0.0028334,-0.0186642,-0.0178353,-0.0454309,0,0,-0.0157465,-0.0336383,-0.00152047,0.00019713,0.0342413,0.0476824
2161,0.00244347,-0.0185387,-0.0182015,-0.0454076,0,0,-0.0167749,-0.0333243,-0.0015345,0.000270958,0.0359982,0.0466672
2161.7,0.00197971,-0.0183438,-0.0185347,-0.0451206,0,0,-0.0177572,-0.0328151,-0.00151789,0.00034131,0.0376509,0.045361
2162.4,0.00156986,-0.0182162,-0.0189553,-0.0450512,0,0,-0.0188101,-0.0324167,-0.00151391,0.000373548,0.0393502,0.0441942
2163.1,0.00116225,-0.0180225,-0.0192827,-0.0448178,0,0,-0.0197495,-0.0319174,-0.00153377,0.000440592,0.0409232,0.0428347
2163.8,0.000779397,-0.0178714,-0.0196486,-0.0446829,0,0,-0.0206968,-0.031412,-0.00148488,0.00050912,0.0424913,0.0414819
2164.5,0.000410727,-0.0176873,-0.020023,-0.0444978,0,0,-0.0216503,-0.030878,-0.00148421,0.000599231,0.0440155,0.0400223
2165.2,4.71365e-05,-0.0175731,-0.0204518,-0.0445308,0,0,-0.0226812,-0.0304047,-0.00146746,0.000637787,0.0456319,0.0387079
2165.9,-0.000312184,-0.0174197,-0.0208358,-0.0443732,0,0,-0.0236384,-0.0298522,-0.00144928,0.000719238,0.0470877,0.0371718
2166.6,-0.000666039,-0.0172154,-0.0211853,-0.0441869,0,0,-0.0245566,-0.0291955,-0.00141686,0.00078237,0.0484396,0.0355735
2167.3,-0.000978655,-0.0170208,-0.021581,-0.0440992,0,0,-0.0254809,-0.0286057,-0.00139732,0.000835463,0.0498432,0.03398
2168,-0.00130193,-0.0168294,-0.0219603,-0.0439586,0,0,-0.0263806,-0.0279067,-0.00136409,0.000893521,0.0511349,0.0323131
2168.7,-0.00159457,-0.0166387,-0.0223014,-0.043826,0,0,-0.0272588,-0.0272151,-0.00134469,0.000959049,0.0523672,0.0305829
2169.4,-0.00189481,-0.0164214,-0.0226905,-0.0436505,0,0,-0.0281195,-0.0264987,-0.00131253,0.00101335,0.0535555,0.0288
2170.1,-0.00219316,-0.0161289,-0.0229764,-0.0432992,0,0,-0.028862,-0.0256262,-0.00125548,0.00107161,0.0544734,0.0268631
2170.8,-0.00245623,-0.0159899,-0.0233997,-0.0433091,0,0,-0.0297306,-0.0249556,-0.00123589,0.00113075,0.0556916,0.0251128
2171.5,-0.0027185,-0.0157808,-0.0237792,-0.0431262,0,0,-0.0305212,-0.0241312,-0.00118991,0.00118585,0.0566583,0.0231851
2172.2,-0.00295836,-0.0156101,-0.0241262,-0.0429952,0,0,-0.031313,-0.0232744,-0.00110475,0.00123261,0.0575809,0.0212427
2172.9,-0.0031989,-0.0153933,-0.0244981,-0.0428102,0,0,-0.0320471,-0.0224158,-0.0010929,0.00129091,0.0584406,0.0192642
2173.6,-0.00341439,-0.0151655,-0.024831,-0.0425818,0,0,-0.0327173,-0.0215213,-0.0010084,0.00134688,0.0591564,0.0172349
2174.3,-0.00365554,-0.0150139,-0.0252486,-0.0425216,0,0,-0.0334828,-0.020652,-0.000963175,0.0013968,0.0599777,0.0152275
2175,-0.00388103,-0.0147937,-0.0255939,-0.0422711,0,0,-0.0341445,-0.019678,-0.000919102,0.00142484,0.0605735,0.0131028
2175.7,-0.00406423,-0.0146329,-0.0259586,-0.0421336,0,0,-0.0347927,-0.0187855,-0.00086533,0.00148382,0.0611425,0.0110311
2176.4,-0.00428196,-0.0144245,-0.0263478,-0.0420023,0,0,-0.0354583,-0.0177872,-0.000815242,0.0015213,0.0617186,0.00890882
2177.1,-0.00446706,-0.0142172,-0.0266525,-0.0417182,0,0,-0.0359837,-0.01676,-0.000729399,0.00153349,0.0620007,0.0067426
2177.8,-0.00465941,-0.0140527,-0.0270471,-0.0416296,0,0,-0.0366404,-0.0158084,-0.000677762,0.00158854,0.0624642,0.00460954
2178.5,-0.00483554,-0.0139113,-0.0274466,-0.0414786,0,0,-0.0371928,-0.0148262,-0.000609371,0.00163106,0.0628076,0.00244495
2179.2,-0.00500943,-0.0137015,-0.0278332,-0.0412841,0,0,-0.0377182,-0.0137276,-0.000560565,0.00164654,0.0630135,0.000230225
2179.9,-0.0051644,-0.013535,-0.0281145,-0.0410762,0,0,-0.0381533,-0.01266,-0.000486263,0.0016904,0.0630633,-0.00195418
2180.6,-0.00534062,-0.0133712,-0.0285085,-0.0408608,0,0,-0.0386053,-0.0115529,-0.000398207,0.00165382,0.0631086,-0.0042031
2181.3,-0.00550592,-0.0132037,-0.0288106,-0.040619,0,0,-0.0389737,-0.0104656,-0.000354577,0.00171491,0.0629757,-0.00642197
2182,-0.00565584,-0.0130169,-0.0291515,-0.0403661,0,0,-0.0393232,-0.00931513,-0.000264166,0.00174739,0.0627986,-0.00863716
2182.7,-0.00580614,-0.0128504,-0.0295028,-0.0401835,0,0,-0.0396621,-0.00823184,-0.000201876,0.00175519,0.0626295,-0.0108318
2183.4,-0.00598969,-0.0127521,-0.0298776,-0.040029,0,0,-0.0400115,-0.00707219,-0.000129628,0.00177877,0.0624126,-0.0130685
2184.1,-0.00610548,-0.0125656,-0.0301935,-0.0397462,0,0,-0.0402493,-0.0059155,-6.62024e-05,0.0017784,0.0619563,-0.0152411
2184.8,-0.00627239,-0.0124206,-0.0305939,-0.0396092,0,0,-0.0405458,-0.00476964,1.43276e-05,0.00175993,0.061595,-0.0174577
2185.5,-0.00639283,-0.0122477,-0.0308676,-0.0393065,0,0,-0.040665,-0.00360443,0.000104892,0.00177402,0.0609511,-0.0196004
2186.2,-0.00655523,-0.0121138,-0.0312323,-0.039083,0,0,-0.0408378,-0.00240509,0.000170903,0.00177987,0.0603549,-0.021781
2186.9,-0.00671151,-0.0120199,-0.0316299,-0.0389758,0,0,-0.0411106,-0.00124021,0.000216811,0.00177438,0.0598449,-0.0239539
2187.6,-0.00687689,-0.0118929,-0.0320244,-0.0387919,0,0,-0.0412584,-4.15456e-05,0.000326283,0.00177231,0.0591499,-0.0261183
2188.3,-0.00701768,-0.0117801,-0.0323649,-0.0385931,0,0,-0.0413675,0.00114667,0.000386375,0.00176856,0.0583686,-0.0282316
2189,-0.00714604,-0.0116349,-0.0326799,-0.0383948,0,0,-0.0414014,0.00234338,0.000463956,0.00173189,0.0574739,-0.0302887
2189.7,-0.00730332,-0.0114402,-0.0328995,-0.0379117,0,0,-0.0411686,0.0035462,0.000549604,0.00172,0.0561882,-0.0322074
2190.4,-0.00806674,-0.00869005,-0.0340314,-0.0277041,0,0,-0.0347355,0.0100181,0.000775647,0.00138609,0.0427993,-0.0374229
2191.1,-0.00819589,-0.0085702,-0.0343144,-0.0274572,0,0,-0.0345274,0.011039,0.000818463,0.00133407,0.0415797,-0.038994
2191.8,-0.00826315,-0.00841359,-0.0344453,-0.0271514,0,0,-0.0341873,0.0120403,0.000882811,0.00130974,0.0401924,-0.040389
2192.5,-0.00839071,-0.0082839,-0.0347483,-0.0268953,0,0,-0.0339152,0.0130511,0.000927894,0.00125898,0.0388539,-0.0418979
2193.2,-0.00852594,-0.00817451,-0.0350711,-0.0267688,0,0,-0.03369,0.0140546,0.000986785,0.00125905,0.0375932,-0.043339
2193.9,-0.00859613,-0.00798265,-0.0351954,-0.0263353,0,0,-0.0331904,0.0149835,0.00104245,0.00120849,0.0359466,-0.0445777
2194.6,-0.00876323,-0.00791761,-0.0355298,-0.0261957,0,0,-0.0329026,0.0160011,0.0010861,0.00115167,0.0345672,-0.0459835
2195.3,-0.00892335,-0.00779778,-0.035867,-0.0260213,0,0,-0.0325894,0.0169844,0.00112833,0.0011133,0.0331003,-0.0473233
2196,-0.00898336,-0.00761874,-0.0359669,-0.0256246,0,0,-0.0320224,0.0179063,0.0011817,0.00105819,0.0313838,-0.0483704
2196.7,-0.0091198,-0.00746431,-0.0361554,-0.0253123,0,0,-0.0314917,0.0188611,0.00126068,0.00103677,0.029684,-0.0494804
2197.4,-0.00924408,-0.00734236,-0.0364236,-0.0251109,0,0,-0.0310574,0.01977,0.00128095,0.000974678,0.0280828,-0.0506089
2198.1,-0.00940583,-0.00721563,-0.0367267,-0.0248944,0,0,-0.0305928,0.0207311,0.00131509,0.00092165,0.0264068,-0.0517127
2198.8,-0.00948473,-0.00705647,-0.0368646,-0.0245334,0,0,-0.0299646,0.0215946,0.00136359,0.000868322,0.0245694,-0.0525551
2199.5,-0.00960184,-0.00690874,-0.0370883,-0.0242586,0,0,-0.0293428,0.0224348,0.00139906,0.000822776,0.0227706,-0.0534419
2200.2,-0.00974112,-0.00672953,-0.0372953,-0.023964,0,0,-0.0287526,0.0232846,0.00144518,0.000752611,0.0209724,-0.0542357
2200.9,-0.00987806,-0.00659377,-0.0375787,-0.0237824,0,0,-0.0281844,0.0241858,0.00147133,0.000683175,0.0191809,-0.0551458
2201.6,-0.010036,-0.00646948,-0.0378715,-0.0235604,0,0,-0.0276239,0.0250513,0.00148264,0.000631703,0.0173838,-0.055909
2202.3,-0.0101118,-0.00626478,-0.0379272,-0.0231323,0,0,-0.0267849,0.0257558,0.00153499,0.00056388,0.0153607,-0.0563422
2203,-0.0102414,-0.00610318,-0.0381328,-0.0228815,0,0,-0.0261036,0.0265602,0.00154106,0.00051797,0.0134441,-0.0569306
2203.7,-0.0104278,-0.00593177,-0.0385064,-0.0226873,0,0,-0.0254556,0.0273857,0.00156211,0.000439079,0.0115822,-0.0576247
2204.4,-0.0105805,-0.00578575,-0.0388119,-0.0224965,0,0,-0.0248262,0.0282297,0.00157781,0.000372278,0.00968157,-0.0582161
2205.1,-0.0106283,-0.00555633,-0.0387539,-0.0219967,0,0,-0.0238294,0.0287685,0.00159956,0.000326841,0.00757904,-0.0582363
2205.8,-0.0107303,-0.00534797,-0.0389176,-0.0217071,0,0,-0.0230405,0.0294628,0.00164497,0.000256334,0.00560051,-0.0585138
2206.5,-0.010881,-0.00516611,-0.0391994,-0.021463,0,0,-0.0222793,0.0301921,0.00164809,0.000192319,0.00360691,-0.0588597
2207.2,-0.0109759,-0.00495813,-0.0392804,-0.0210959,0,0,-0.0213878,0.0307564,0.00165107,0.00012873,0.0015961,-0.0588515
2207.9,-0.0111642,-0.00478755,-0.0397794,-0.020996,0,0,-0.0207026,0.0316007,0.00161684,5.61941e-05,-0.000353812,-0.0593292
2208.6,-0.0112693,-0.00455882,-0.0399079,-0.0206787,0,0,-0.0198243,0.0321817,0.00163724,5.96276e-06,-0.00235153,-0.0593192
2209.3,-0.0113263,-0.0043133,-0.0398819,-0.0202321,0,0,-0.0188219,0.03259,0.00164712,-9.92061e-05,-0.00439937,-0.0589815
2210,-0.0114286,-0.00410046,-0.0400812,-0.0199255,0,0,-0.0179211,0.0331607,0.00166509,-0.000146396,-0.0064088,-0.0588625
2210.7,-0.0115443,-0.0038734,-0.040374,-0.0196921,0,0,-0.0170659,0.0337728,0.00165301,-0.000224209,-0.00842282,-0.0588444
2211.4,-0.0116614,-0.00362711,-0.0405779,-0.0194036,0,0,-0.0161579,0.0343069,0.00164188,-0.000279664,-0.0104309,-0.058628
2212.1,-0.0117563,-0.00341046,-0.0408083,-0.0191459,0,0,-0.0152598,0.0348227,0.00161538,-0.000370776,-0.0123984,-0.0583822
2212.8,-0.0117678,-0.00312306,-0.0407246,-0.0186538,0,0,-0.0141533,0.035038,0.00159458,-0.000418822,-0.0143783,-0.0576132
2213.5,-0.0119002,-0.00291386,-0.0410745,-0.0184457,0,0,-0.0132639,0.0356242,0.0016016,-0.000481276,-0.0163555,-0.057397
2214.2,-0.0119763,-0.00267855,-0.0412589,-0.0181268,0,0,-0.012282,0.0360143,0.00154753,-0.000545679,-0.0183055,-0.0568722
2214.9,-0.0119811,-0.00237663,-0.0411955,-0.0177018,0,0,-0.0112196,0.0362077,0.00155013,-0.000613516,-0.0201944,-0.056011
2215.6,-0.0120893,-0.00210778,-0.0415386,-0.0174571,0,0,-0.0102757,0.0366887,0.00155234,-0.000696356,-0.0221447,-0.0555443
2216.3,-0.0121616,-0.00189847,-0.0417408,-0.017183,0,0,-0.00925846,0.0370159,0.00147564,-0.000715687,-0.0240413,-0.0548884
2217,-0.0121792,-0.00157907,-0.0417518,-0.0167986,0,0,-0.00821516,0.0372165,0.00147824,-0.000802263,-0.0258549,-0.0539409
2217.7,-0.0123038,-0.00134373,-0.0421548,-0.0166438,0,0,-0.00726441,0.037666,0.00143391,-0.000842631,-0.0277672,-0.0534242
2218.4,-0.0123142,-0.00106276,-0.042291,-0.0162858,0,0,-0.00625127,0.03789,0.00139413,-0.000904475,-0.0295615,-0.0524722
2219.1,-0.0122909,-0.000760704,-0.0422515,-0.0158315,0,0,-0.00510865,0.0378958,0.00136228,-0.00097232,-0.0312809,-0.0512467
2219.8,-0.0122854,-0.000506476,-0.0423532,-0.0155183,0,0,-0.00406947,0.0380278,0.00133268,-0.00103418,-0.0329962,-0.050182
2220.5,-0.0123429,-0.000218222,-0.0425884,-0.01524,0,0,-0.00305076,0.0382329,0.00127541,-0.00107036,-0.0347242,-0.0491816
2221.2,-0.0123933,7.43706e-05,-0.0428736,-0.0149893,0,0,-0.00201061,0.0384632,0.00124909,-0.00115083,-0.0364836,-0.0482073
2221.9,-0.012309,0.000359759,-0.0428331,-0.0145351,0,0,-0.000914102,0.0384033,0.00119892,-0.00117685,-0.0380357,-0.0467809
2222.6,-0.0122773,0.000645164,-0.0429558,-0.0142495,0,0,0.000134696,0.0384592,0.00115094,-0.00123536,-0.0395979,-0.0455504
2223.3,-0.0123169,0.000936048,-0.0432261,-0.0139711,0,0,0.00116016,0.0386049,0.00110603,-0.00127181,-0.0412385,-0.0443948
2224,-0.0122492,0.00123166,-0.0432621,-0.0135427,0,0,0.00228751,0.038478,0.00106021,-0.00133648,-0.0427096,-0.0428686
2224.7,-0.0122204,0.00154099,-0.0434222,-0.0132661,0,0,0.00330838,0.0384676,0.000994601,-0.00136923,-0.0441621,-0.0415186
2225.4,-0.0121538,0.00180478,-0.0436029,-0.0129694,0,0,0.00436084,0.038441,0.00094468,-0.00141269,-0.0456164,-0.0401282
2226.1,-0.012084,0.00209703,-0.0436474,-0.012555,0,0,0.0054187,0.0382622,0.00090057,-0.00146011,-0.0469024,-0.0385059
2226.8,-0.0120116,0.00236301,-0.0437108,-0.0122249,0,0,0.00647405,0.0381,0.000840673,-0.00150039,-0.048186,-0.0369011
2227.5,-0.0119443,0.00268326,-0.0438866,-0.0118556,0,0,0.00754937,0.0380229,0.000740535,-0.00151129,-0.0495252,-0.035329
2228.2,-0.0118986,0.00294866,-0.0441325,-0.0116046,0,0,0.00859116,0.037955,0.000676162,-0.00156288,-0.0508232,-0.0338326
2228.9,-0.0117326,0.00322312,-0.0440861,-0.0112066,0,0,0.00964028,0.0376058,0.000622694,-0.0015616,-0.0518547,-0.0320117
2229.6,-0.0117173,0.0035096,-0.044366,-0.0109298,0,0,0.0106769,0.0374995,0.000572887,-0.00160915,-0.0531054,-0.0304164
2230.3,-0.0115504,0.0037906,-0.0443334,-0.0104812,0,0,0.0117126,0.0370703,0.000487365,-0.0016297,-0.0540009,-0.0285019
2231,-0.0114195,0.00406014,-0.0444542,-0.0101716,0,0,0.0127425,0.0368188,0.000433501,-0.00166008,-0.0550017,-0.0267302
2231.7,-0.0113672,0.00436497,-0.044802,-0.00988319,0,0,0.0138031,0.0366721,0.000373411,-0.00167013,-0.0561804,-0.0250618
2232.4,-0.0111431,0.00457664,-0.0446373,-0.00943922,0,0,0.01475,0.0361278,0.000308613,-0.00167648,-0.0567747,-0.0230205
2233.1,-0.0110219,0.00486748,-0.0449039,-0.00911905,0,0,0.0158072,0.0358492,0.000215678,-0.00171229,-0.0577469,-0.0211832
2233.8,-0.0108468,0.00510305,-0.044893,-0.00874993,0,0,0.0167504,0.0353605,0.000157608,-0.00172259,-0.05835,-0.0192206
2234.5,-0.0107182,0.00538237,-0.0451262,-0.00844031,0,0,0.0177803,0.0350406,9.6041e-05,-0.00172694,-0.0591892,-0.0173474
2235.2,-0.0105411,0.00561214,-0.0452095,-0.0080661,0,0,0.0187676,0.0345896,8.09826e-07,-0.0017206,-0.0598293,-0.0153632
2235.9,-0.0103334,0.00584352,-0.0452439,-0.00765591,0,0,0.0197329,0.0340103,-6.04047e-05,-0.00170351,-0.0602819,-0.0132879
2236.6,-0.0101454,0.00607075,-0.0452837,-0.00728572,0,0,0.0206501,0.0334781,-0.000137554,-0.00168651,-0.0607467,-0.0112527
2237.3,-0.00998662,0.00631168,-0.0455029,-0.00698711,0,0,0.0216436,0.0330577,-0.000200711,-0.00170661,-0.0612923,-0.00929325
2238,-0.00980448,0.00653666,-0.0456928,-0.00666569,0,0,0.022594,0.0325649,-0.00024109,-0.00168329,-0.0617564,-0.00726384
2238.7,-0.00959147,0.00675941,-0.0457913,-0.00628511,0,0,0.0234951,0.0319565,-0.000343228,-0.00169924,-0.0620486,-0.00517807
2239.4,-0.00935748,0.00695024,-0.0457045,-0.00583814,0,0,0.0243369,0.0312432,-0.00040748,-0.00168946,-0.0621022,-0.00303454
2240.1,-0.00914515,0.00711808,-0.045843,-0.00548735,0,0,0.0252511,0.0306201,-0.000479218,-0.00168533,-0.0623122,-0.000951655
2240.8,-0.00891648,0.00731855,-0.0459068,-0.00513795,0,0,0.0261175,0.0299492,-0.000547049,-0.00162801,-0.0623763,0.0011563
2241.5,-0.00871074,0.00750155,-0.0460815,-0.00480441,0,0,0.0270113,0.0293549,-0.000613004,-0.00161471,-0.0625229,0.00321403
2242.2,-0.00842595,0.00763055,-0.045957,-0.00433742,0,0,0.0277707,0.0284641,-0.000694715,-0.00159991,-0.06222,0.0054002
2242.9,-0.00824935,0.00782261,-0.0462486,-0.00405682,0,0,0.0286738,0.0279166,-0.000747521,-0.00157496,-0.0623498,0.00745906
2243.6,-0.00796769,0.00795964,-0.0461534,-0.00359203,0,0,0.0294075,0.0269817,-0.000819614,-0.00153355,-0.0619631,0.00960823
2244.3,-0.0076917,0.00807908,-0.0461278,-0.00318091,0,0,0.0301329,0.0261602,-0.000870836,-0.00149625,-0.0615908,0.01172
2245,-0.007495,0.00825461,-0.0464046,-0.00281429,0,0,0.0309788,0.025462,-0.000925195,-0.00146202,-0.0614874,0.0138293
2245.7,-0.00727401,0.00841832,-0.0465247,-0.00247027,0,0,0.0317828,0.0247211,-0.00101844,-0.00145144,-0.0611738,0.0159232
2246.4,-0.00700493,0.00849245,-0.0464637,-0.00207045,0,0,0.0324266,0.0237614,-0.00106596,-0.00135382,-0.0605304,0.0180257
2247.1,-0.00670558,0.00858582,-0.0464029,-0.00165472,0,0,0.033024,0.0227948,-0.00113796,-0.00136037,-0.0598106,0.020056
2247.8,-0.00648992,0.00869744,-0.046494,-0.00124635,0,0,0.0337524,0.0219425,-0.00119583,-0.00131292,-0.0592306,0.022163
2248.5,-0.00621197,0.00878792,-0.0464647,-0.00086131,0,0,0.034302,0.0210112,-0.00125216,-0.00123665,-0.0584359,0.0241354
2249.2,-0.00597799,0.00887263,-0.0465119,-0.000473404,0,0,0.0349714,0.0200539,-0.00130613,-0.0011913,-0.0577102,0.0261546
2249.9,-0.00579005,0.00900292,-0.0469476,-0.000118971,0,0,0.035846,0.0192973,-0.00132569,-0.00113725,-0.0572829,0.0282811
2250.6,-0.00547056,0.00897503,-0.0465672,0.000309926,0,0,0.0360914,0.0181164,-0.00138226,-0.00108561,-0.0559131,0.030111
2251.3,-0.0052834,0.00913776,-0.0470113,0.000663237,0,0,0.036936,0.0173523,-0.00145593,-0.00102378,-0.0553861,0.0321832
2252,-0.00502256,0.00915649,-0.0470081,0.00106902,0,0,0.0374539,0.0163148,-0.00148017,-0.000955423,-0.0543134,0.0341127
2252.7,-0.00475361,0.00915376,-0.0467744,0.00150763,0,0,0.0377506,0.0151723,-0.00153775,-0.000905708,-0.0529131,0.0358805
2253.4,-0.00448638,0.00917473,-0.0468199,0.00193408,0,0,0.038237,0.0141376,-0.00155211,-0.000835488,-0.0517451,0.0377361
2254.1,-0.00425324,0.0092092,-0.0469234,0.00233487,0,0,0.0387102,0.0130902,-0.00161518,-0.000770944,-0.0505651,0.039582
2254.8,-0.00400606,0.00917661,-0.0467951,0.00272969,0,0,0.0390192,0.0119851,-0.00165071,-0.000703505,-0.0491212,0.041277
2255.5,-0.00376927,0.00920247,-0.0469155,0.00311762,0,0,0.0394713,0.0109448,-0.00166291,-0.000629025,-0.047852,0.0430362
2256.2,-0.00353038,0.00916193,-0.0468173,0.00354555,0,0,0.0397816,0.00979823,-0.00168927,-0.000538005,-0.0463306,0.0446701
2256.9,-0.00331779,0.00914432,-0.0469313,0.00395729,0,0,0.0401377,0.00873716,-0.00172278,-0.000489655,-0.0449425,0.0463597
2257.6,-0.00308814,0.0091922,-0.0471489,0.00433143,0,0,0.0405962,0.00771475,-0.00172465,-0.000421082,-0.043606,0.0480818
