# Vayyar & Minicircuits VNAKit
# Frequency range: [100 - 6000 (mhz)], 1001 measurements.
# RBW: 10(khz); OutputPower: -10(dbm); transmitting from trPort 3

FREQUENCY(MHZ),1_I,1_Q,2_I,2_Q,3_I,3_Q,4_I,4_Q,5_I,5_Q,6_I,6_Q
1138.4,-0.0217865,-0.0492453,-0.00338448,-0.0498534,0,0,0.000701209,0.000261656,-2.25698e-05,2.97659e-05,0.00120073,-0.000278431
1144.3,-0.0315385,-0.0447192,-0.00701436,-0.0500169,0,0,0.000749107,0.000186163,-1.29544e-05,2.75631e-05,0.00112692,-0.000551413
1150.2,-0.040611,-0.0383079,-0.0108271,-0.049974,0,0,0.000774338,6.58733e-05,3.62738e-06,5.40051e-05,0.000990917,-0.000818123
1156.1,-0.0483676,-0.0297998,-0.0148187,-0.0495127,0,0,0.000813657,-9.31008e-05,-2.26584e-05,4.32535e-05,0.000791297,-0.00105408
1162,-0.0543228,-0.0195494,-0.0188914,-0.0486697,0,0,0.000766251,-0.000255416,8.8801e-06,4.6624e-05,0.000528685,-0.00124646
1167.9,-0.058122,-0.00796546,-0.0229523,-0.047474,0,0,0.000709447,-0.000438472,5.92205e-05,3.91189e-05,0.00020777,-0.00138203
1173.8,-0.0592167,0.0045167,-0.0270211,-0.0457355,0,0,0.000676526,-0.000589251,7.92539e-06,7.90955e-06,-0.00015418,-0.0014312
1179.7,-0.0575871,0.0171023,-0.0309262,-0.0436062,0,0,0.000513021,-0.000705046,6.21434e-05,3.23129e-06,-0.000530843,-0.00138102
1185.6,-0.0531112,0.029175,-0.0345855,-0.0409712,0,0,0.000401896,-0.000836931,5.91186e-05,2.57463e-05,-0.000902169,-0.00122011
1191.5,-0.0459764,0.0400325,-0.0378837,-0.0380244,0,0,0.000245811,-0.00091165,4.00779e-05,-3.82682e-06,-0.00122139,-0.000954342
1197.4,-0.0365878,0.0490053,-0.0408201,-0.0347055,0,0,-5.6615e-06,-0.000895513,2.19516e-05,-4.47676e-05,-0.00146273,-0.000593768
1203.3,-0.0255526,0.0556804,-0.0433773,-0.031284,0,0,-0.00025005,-0.00089529,1.99164e-06,-6.91069e-05,-0.00159168,-0.000173122
1209.2,-0.0134507,0.0596495,-0.045386,-0.0276773,0,0,-0.000386297,-0.000844197,9.81305e-06,-7.17565e-05,-0.00158484,0.000273797
1215.1,-0.000963371,0.0609678,-0.0470252,-0.0240634,0,0,-0.000612864,-0.000705463,-1.99315e-05,-7.04547e-05,-0.00144428,0.000692078
1221,0.0113707,0.0596877,-0.0483774,-0.020531,0,0,-0.000741659,-0.000575983,-2.02577e-05,-2.13578e-05,-0.00119861,0.00105237
1226.9,0.0230239,0.0560724,-0.0494795,-0.0170703,0,0,-0.000860459,-0.000400671,-3.71988e-05,-5.19462e-05,-0.000870414,0.00131456
1232.8,0.0312713,0.0419012,-0.0442869,-0.00960576,0,0,-0.00076273,-0.000143232,-5.81752e-05,-3.2302e-05,-0.000363152,0.00129428
1238.7,0.0387427,0.0350329,-0.0446883,-0.00689449,0,0,-0.000794391,5.98798e-05,-8.28567e-05,-1.66668e-05,-2.69065e-05,0.0013218
1244.6,0.0447007,0.0269327,-0.0449788,-0.00420992,0,0,-0.00076948,0.000150836,-5.26251e-05,1.50282e-05,0.0002881,0.00125504
1250.5,0.0488861,0.0178362,-0.0450496,-0.00155158,0,0,-0.00070505,0.000315146,-1.179e-05,3.20091e-05,0.000565523,0.00112234
1256.4,0.0514196,0.00824446,-0.0450918,0.0010701,0,0,-0.000610106,0.000402784,-2.57711e-05,3.56946e-06,0.00079699,0.000943684
1262.3,0.0521567,-0.00167833,-0.0451117,0.00361553,0,0,-0.000549188,0.000522242,-4.6488e-05,2.6733e-05,0.000973687,0.000722677
1268.2,0.0511158,-0.0116724,-0.0450286,0.00624866,0,0,-0.000443727,0.000566933,6.66511e-06,2.68441e-05,0.00109731,0.000477706
1274.1,0.0481671,-0.0213874,-0.0449081,0.0089332,0,0,-0.000327269,0.000646079,2.14329e-05,1.06761e-05,0.0011615,0.000216701
1280,0.0436833,-0.0308808,-0.0449471,0.0119297,0,0,-0.000191221,0.000720127,-7.97461e-06,6.06404e-05,0.00117548,-6.13919e-05
1285.9,0.0369422,-0.0389553,-0.0443454,0.0147748,0,0,-6.65776e-05,0.000701716,3.12521e-06,2.05301e-05,0.00112851,-0.00030949
1291.8,0.0287287,-0.0461026,-0.0438785,0.017929,0,0,7.89349e-05,0.000705108,4.86823e-05,3.26013e-05,0.00103308,-0.000561275
1297.7,0.0189678,-0.0514795,-0.043061,0.0212016,0,0,0.00019589,0.000732352,5.80842e-06,-5.79255e-06,0.000886646,-0.000789946
1303.6,0.00799562,-0.0550157,-0.0420953,0.0246618,0,0,0.000352941,0.000725971,3.96702e-05,1.43733e-05,0.000683678,-0.000990828
1309.5,-0.00384619,-0.0561365,-0.040667,0.028265,0,0,0.000422418,0.000620678,2.73376e-05,-8.92336e-06,0.000430611,-0.0011457
1315.4,-0.0159258,-0.0545725,-0.0388252,0.0318202,0,0,0.000546559,0.000496237,3.4343e-06,3.4206e-06,0.000140614,-0.0012366
1321.3,-0.0275577,-0.050252,-0.0364868,0.0352222,0,0,0.000698016,0.00038788,2.62028e-05,-2.77495e-05,-0.000170257,-0.00125289
1327.2,-0.0380291,-0.0433536,-0.0337944,0.0385038,0,0,0.000755228,0.000287057,7.57888e-06,-1.3791e-05,-0.000492099,-0.00118516
1333.1,-0.0467697,-0.0340147,-0.0306196,0.0414906,0,0,0.000806216,0.000119206,-1.26343e-06,-1.29197e-05,-0.000795649,-0.00103057
1339,-0.0530633,-0.0228751,-0.0271118,0.0440501,0,0,0.000770661,-9.71565e-05,-3.00679e-05,-3.87586e-05,-0.00104926,-0.000784479
1344.9,-0.0565325,-0.0107332,-0.0234128,0.0461574,0,0,0.000726752,-0.0002225,-1.51962e-05,-1.84475e-05,-0.00122736,-0.000480384
1350.8,-0.0572098,0.0017395,-0.0196087,0.0478786,0,0,0.000704855,-0.000409196,-3.13731e-05,-8.8674e-06,-0.00131295,-0.000140808
1356.7,-0.055081,0.0138321,-0.0157958,0.049087,0,0,0.000580517,-0.000550966,-1.41202e-05,-1.31196e-06,-0.00129609,0.000218813
1362.6,-0.0505887,0.0249717,-0.012096,0.0500046,0,0,0.000432055,-0.000635639,-3.23937e-05,-9.02959e-06,-0.00117909,0.000548215
1368.5,-0.043937,0.0347548,-0.00847088,0.0505564,0,0,0.000268136,-0.000702183,-1.87053e-05,1.74152e-05,-0.000977856,0.000830491
1374.4,-0.0356115,0.0426751,-0.00500003,0.0509105,0,0,0.000142615,-0.000738457,-5.05433e-05,1.68547e-05,-0.000720256,0.00103483
1380.3,-0.0261161,0.0487749,-0.0016388,0.0510954,0,0,-6.52693e-05,-0.000755121,-1.76935e-06,4.39971e-05,-0.000420547,0.00115682
1386.2,-0.0156978,0.0527231,0.00157751,0.0510872,0,0,-0.000156867,-0.000723723,-4.91424e-06,3.26302e-05,-0.000110172,0.00119091
1392.1,-0.00201364,0.0458673,0.00592362,0.0426913,0,0,-0.000339869,-0.000583624,-9.2363e-06,1.82317e-05,0.0001998,0.000953261
1398,0.00706765,0.0455037,0.00846858,0.0425563,0,0,-0.000427111,-0.000485991,-2.58036e-05,1.28212e-05,0.000414171,0.000851516
1403.9,0.0159073,0.0432207,0.0109657,0.0421524,0,0,-0.000471039,-0.000418487,2.684e-05,-2.61594e-06,0.000580208,0.000705155
1409.8,0.0241836,0.0394476,0.0135272,0.0418546,0,0,-0.000523551,-0.00026598,3.27606e-05,8.65398e-06,0.000703211,0.00053487
1415.7,0.0317608,0.0341254,0.0161891,0.0413922,0,0,-0.000578568,-0.000217681,3.43245e-05,5.80363e-06,0.000779507,0.000348824
1421.6,0.0383796,0.0274161,0.0190148,0.0409469,0,0,-0.000574194,-9.1229e-05,3.64214e-06,-9.92984e-08,0.000811036,0.000155676
1427.5,0.0435834,0.0192731,0.0218616,0.0401141,0,0,-0.000533434,3.9992e-05,1.2924e-05,-1.63636e-05,0.000800959,-3.03741e-05
1433.4,0.047202,0.0100458,0.024909,0.0391212,0,0,-0.000534842,9.46087e-05,1.72909e-05,-1.88888e-05,0.000746536,-0.00020438
1439.3,0.0487735,1.04089e-05,0.0279608,0.0377787,0,0,-0.000496558,0.000176555,2.23629e-05,1.91672e-06,0.000662063,-0.000360202
1445.2,0.0483849,-0.0104878,0.0311767,0.036216,0,0,-0.00040825,0.000248099,-4.71529e-06,-9.16276e-06,0.000547798,-0.000493001
1451.1,0.0455163,-0.0209525,0.0343586,0.034121,0,0,-0.000356888,0.0003168,-2.77627e-05,-1.69043e-05,0.000407999,-0.000591946
1457,0.0403177,-0.0307393,0.0375008,0.0316595,0,0,-0.000293251,0.000393637,-1.78745e-06,-5.82687e-06,0.00025272,-0.000656363
1462.9,0.0328158,-0.0392673,0.0404523,0.028725,0,0,-0.000213724,0.000427186,-2.81717e-05,-1.95932e-06,8.84912e-05,-0.000677048
1468.8,0.0233555,-0.0458262,0.0429675,0.0253266,0,0,-0.000103578,0.000419363,-7.63618e-06,-1.49609e-05,-7.15264e-05,-0.00065322
1474.7,0.0126075,-0.0501261,0.0452534,0.0216593,0,0,-5.27894e-05,0.000460627,7.15111e-06,7.48711e-06,-0.000223085,-0.000596772
1480.6,0.00107346,-0.0517226,0.0470274,0.0177371,0,0,5.56949e-05,0.000366615,-1.63357e-05,6.49359e-07,-0.00034249,-0.00049812
1486.5,-0.0103824,-0.0506734,0.0483429,0.0136491,0,0,0.00014321,0.000373783,-2.47015e-05,6.14491e-06,-0.000423063,-0.000381959
1492.4,-0.0212678,-0.0470179,0.0492526,0.0095844,0,0,0.000132898,0.000340036,-1.31364e-05,5.36584e-06,-0.000476614,-0.000253698
1498.3,-0.0308994,-0.0412142,0.0498065,0.00559812,0,0,0.000197183,0.000285059,-1.65436e-06,-2.61803e-06,-0.000484186,-0.00013224
1504.2,-0.0387742,-0.033451,0.0499257,0.00169405,0,0,0.000228497,0.000229305,-2.94757e-06,5.05518e-06,-0.000464479,-1.98739e-05
1510.1,-0.0446362,-0.0243356,0.0496031,-0.00196511,0,0,0.000211639,0.000179825,-1.20088e-05,1.06886e-05,-0.000412071,6.54339e-05
1516,-0.0486166,-0.0145162,0.0492961,-0.00549795,0,0,0.000214863,0.00012758,3.31309e-06,8.62875e-06,-0.000356236,0.000129265
1521.9,-0.0503701,-0.00426065,0.0487401,-0.00880715,0,0,0.000201551,2.57505e-05,1.68921e-05,6.87639e-06,-0.000301656,0.000166651
1527.8,-0.0501999,0.00603912,0.0480746,-0.0121044,0,0,0.000246952,3.50807e-05,2.08045e-05,-1.86403e-05,-0.00024759,0.000181775
1533.7,-0.0479442,0.0159701,0.047278,-0.0152492,0,0,0.000174746,6.18516e-05,-8.24192e-06,-9.72138e-06,-0.000205807,0.0001818
1539.6,-0.0439749,0.0253025,0.0464161,-0.0183252,0,0,0.000127832,5.64753e-05,-2.59671e-05,4.30307e-06,-0.000181539,0.000172404
1545.5,-0.0382589,0.0336631,0.0454993,-0.0213706,0,0,0.000141274,5.3878e-05,9.83185e-06,1.01486e-05,-0.000174764,0.00016948
1551.4,-0.0252249,0.0371771,0.0376191,-0.0237064,0,0,0.000111102,2.84545e-05,2.87006e-06,1.72716e-05,-0.000121668,0.000154101
1557.3,-0.0175985,0.0417534,0.0364109,-0.0262842,0,0,0.000128547,4.06597e-05,-2.45239e-05,1.65367e-05,-0.000138872,0.00016983
1563.2,-0.00907454,0.0447647,0.0350108,-0.0288733,0,0,0.000136903,9.74958e-05,1.71962e-05,-8.02089e-06,-0.000156893,0.000197989
1569.1,-2.11903e-05,0.0461809,0.0333744,-0.0315161,0,0,0.000192384,7.76351e-05,9.13037e-06,4.51039e-07,-0.000167512,0.000244723
1575,0.00925359,0.0456821,0.0314992,-0.0341037,0,0,0.000277769,2.94951e-05,2.6868e-05,1.69673e-05,-0.000160438,0.00031064
1580.9,0.018356,0.0431719,0.0292487,-0.036635,0,0,0.000243647,1.98784e-05,9.39551e-06,-9.74388e-06,-0.000129164,0.000382783
1586.8,0.0268875,0.0388529,0.0266861,-0.0389745,0,0,0.000300022,-2.25967e-05,1.25747e-05,-2.14991e-05,-6.91461e-05,0.000460304
1592.7,0.0344862,0.0327459,0.0238825,-0.0412281,0,0,0.000354704,-7.31534e-05,-1.02968e-06,-6.06662e-06,1.99435e-05,0.00053517
1598.6,0.0406293,0.025091,0.0207426,-0.0432184,0,0,0.000373478,-0.000103535,4.2625e-06,-3.45629e-05,0.000146674,0.000591515
1604.5,0.0451241,0.016271,0.0174156,-0.0448648,0,0,0.000411515,-0.00019411,-9.02427e-06,2.57209e-07,0.00030189,0.000614351
1610.4,0.0476044,0.00664783,0.013751,-0.0461939,0,0,0.000369884,-0.000314016,1.50475e-05,-3.50517e-05,0.00048611,0.000592799
1616.3,0.0479693,-0.00328877,0.0100817,-0.0471573,0,0,0.000384341,-0.000427897,-1.07152e-05,2.59078e-06,0.00067906,0.000518246
1622.2,0.0462117,-0.0130847,0.00628567,-0.047765,0,0,0.000304089,-0.000532796,-2.98639e-05,7.58989e-06,0.000866456,0.000377066
1628.1,0.0425582,-0.0221689,0.00250525,-0.0479686,0,0,0.000233873,-0.000589286,-3.17247e-05,-2.90337e-05,0.00103341,0.000172502
1634,0.0371645,-0.0302005,-0.00117352,-0.0478165,0,0,0.000145503,-0.000636133,-6.59659e-05,-1.29073e-05,0.00113752,-9.09059e-05
1639.9,0.0303039,-0.0369318,-0.00465267,-0.0474377,0,0,-2.63162e-05,-0.00077844,-4.40662e-06,1.49834e-05,0.00117214,-0.000408303
1645.8,0.0223508,-0.0422404,-0.00810136,-0.0468358,0,0,-0.000223941,-0.000747367,-2.20181e-05,5.73058e-05,0.00112179,-0.000737097
1651.7,0.0136359,-0.0458123,-0.0113435,-0.0459937,0,0,-0.000302418,-0.000770598,-5.39465e-06,3.40231e-05,0.000970095,-0.00106915
1657.6,0.00448369,-0.0476916,-0.0144526,-0.0450339,0,0,-0.000461387,-0.000704248,1.48399e-06,2.07202e-05,0.000728001,-0.00136246
1663.5,-0.0048592,-0.0477709,-0.0174069,-0.0438352,0,0,-0.000682408,-0.000650812,-5.39973e-06,5.42196e-05,0.000394313,-0.00159772
1669.4,-0.0140547,-0.0462658,-0.0202923,-0.0426817,0,0,-0.000803331,-0.000531405,3.069e-05,1.86944e-05,-3.98641e-06,-0.00175131
1675.3,-0.0228661,-0.0429909,-0.0230097,-0.0413343,0,0,-0.000965054,-0.000399859,3.04209e-05,3.75807e-05,-0.000452567,-0.0017996
1681.2,-0.0310226,-0.0382201,-0.0257059,-0.0400389,0,0,-0.00109196,-0.000217049,2.90329e-05,2.97049e-05,-0.000922757,-0.00174343
1687.1,-0.0382782,-0.0319131,-0.0283885,-0.0385392,0,0,-0.00112063,-4.75231e-06,4.21716e-05,2.85644e-05,-0.00138383,-0.00156381
1693,-0.0444694,-0.0242291,-0.0309981,-0.0369283,0,0,-0.00125403,0.000205129,5.23468e-05,7.47696e-06,-0.00181725,-0.00126369
1698.9,-0.0491898,-0.0152828,-0.0336649,-0.0351852,0,0,-0.001218,0.000467022,3.38078e-05,-2.33737e-05,-0.00218857,-0.000859077
1704.8,-0.052131,-0.00541426,-0.0362726,-0.0332398,0,0,-0.00122903,0.000717584,-8.98366e-06,-4.48748e-05,-0.00247309,-0.000342137
1710.7,-0.0439757,0.0116869,-0.0370332,-0.0209959,0,0,-0.000842323,0.000989591,3.14247e-05,-1.02357e-05,-0.00221891,0.000529858
1716.6,-0.0415111,0.020642,-0.0388681,-0.0187548,0,0,-0.000635063,0.00118738,3.09722e-05,-4.91566e-05,-0.00216406,0.00111194
1722.5,-0.0370627,0.0291676,-0.0405449,-0.0162631,0,0,-0.000486468,0.00140042,-4.89114e-06,-4.14471e-05,-0.001957,0.00169563
1728.4,-0.0306659,0.0367532,-0.0420777,-0.0135748,0,0,-0.000217174,0.00158344,1.04028e-06,-5.02419e-05,-0.00159664,0.00225356
1734.3,-0.0225953,0.0427969,-0.043228,-0.0105717,0,0,9.49164e-05,0.00167605,-2.49251e-05,-6.14331e-05,-0.00106651,0.00273619
1740.2,-0.0131995,0.0470522,-0.044221,-0.00748664,0,0,0.000476721,0.00173268,-3.15028e-05,-2.51861e-05,-0.000391172,0.00310144
1746.1,-0.00286706,0.0490167,-0.0448078,-0.00419171,0,0,0.000885007,0.0017213,-5.0332e-05,2.70177e-06,0.000407531,0.00329552
1752,0.00772565,0.0485934,-0.0451086,-0.000873566,0,0,0.00127207,0.00161996,-5.30858e-05,-2.14344e-05,0.00128776,0.00328401
1757.9,0.0179562,0.0458552,-0.0450803,0.00246576,0,0,0.00166044,0.00138702,-2.33696e-05,1.22859e-05,0.00219784,0.00303796
1763.8,0.0272833,0.0408668,-0.0447701,0.00573599,0,0,0.00201463,0.00113485,-3.71142e-05,1.15978e-05,0.0030709,0.0025288
1769.7,0.0351897,0.0339898,-0.0441977,0.00893795,0,0,0.00236068,0.000717606,-2.87233e-05,2.26306e-05,0.00382415,0.00176099
1775.6,0.0413015,0.0255193,-0.0433229,0.0120642,0,0,0.00256705,0.000240083,1.13028e-05,5.79697e-05,0.00438892,0.000765671
1781.5,0.0454566,0.0160954,-0.0422763,0.0150133,0,0,0.00273691,-0.000283282,-3.31897e-05,2.70796e-05,0.00469594,-0.000415752
1787.4,0.0475103,0.00619046,-0.0411125,0.0178773,0,0,0.0027722,-0.000925025,2.65926e-05,5.0249e-05,0.00467966,-0.00170824
1793.3,0.0474154,-0.00377454,-0.0397748,0.0206027,0,0,0.00267241,-0.00156234,3.7013e-05,5.34962e-05,0.00431287,-0.00303113
1799.2,0.0453756,-0.0134402,-0.0384313,0.0232295,0,0,0.00241291,-0.00218251,4.0528e-05,1.97936e-05,0.00357481,-0.00428182
1805.1,0.0414521,-0.0222855,-0.0369411,0.0257566,0,0,0.00199864,-0.00285153,6.77264e-05,-4.95313e-05,0.00246001,-0.00534374
1811,0.0359389,-0.030267,-0.0354035,0.028258,0,0,0.00142495,-0.00337903,6.87273e-05,-5.76007e-05,0.00103794,-0.00611914
1816.9,0.0289455,-0.0370197,-0.0337101,0.0307424,0,0,0.00070305,-0.00382621,4.4977e-05,-4.3639e-05,-0.000624911,-0.00650789
1822.8,0.020845,-0.0421752,-0.0319182,0.0331513,0,0,-6.49449e-05,-0.0040456,2.74119e-05,-5.78509e-05,-0.00241153,-0.00643536
1828.7,0.0118128,-0.0456745,-0.0299752,0.0355445,0,0,-0.000965326,-0.00410785,3.89196e-05,-5.90516e-05,-0.0042039,-0.00587102
1834.6,0.00219127,-0.0473591,-0.0279004,0.0378949,0,0,-0.00193497,-0.0040443,-2.64897e-05,-5.17305e-05,-0.00586033,-0.00482149
1840.5,-0.00761508,-0.0470982,-0.0255972,0.0402888,0,0,-0.00283602,-0.00371013,-1.54129e-05,-4.70634e-05,-0.00724933,-0.00330493
1846.4,-0.0173875,-0.0448505,-0.0230812,0.0425327,0,0,-0.00370214,-0.00315528,-7.72835e-05,-3.3831e-05,-0.00824566,-0.0014015
1852.3,-0.0266855,-0.0404926,-0.0202966,0.0446218,0,0,-0.00451096,-0.002481,-2.8954e-05,6.96287e-06,-0.00874516,0.000792081
1858.2,-0.0349283,-0.0342893,-0.0172855,0.0466133,0,0,-0.00516693,-0.00156115,-7.06121e-05,-2.28449e-06,-0.00867578,0.00316006
1864.1,-0.0418093,-0.0263898,-0.0139982,0.0484048,0,0,-0.00566535,-0.000490622,-4.92612e-05,1.32661e-05,-0.00796226,0.00552946
1870,-0.0407649,-0.012537,-0.00695758,0.043276,0,0,-0.00503493,0.000889464,-2.95851e-05,5.95678e-05,-0.00527028,0.00688054
1875.9,-0.0428525,-0.00350452,-0.00382165,0.0442146,0,0,-0.00500834,0.00195255,-1.07585e-05,7.24868e-05,-0.00351974,0.00840435
1881.8,-0.0429741,0.005839,-0.000568357,0.0448165,0,0,-0.00472959,0.00307996,2.74551e-05,0.000110076,-0.00132762,0.00948859
1887.7,-0.0408628,0.0151029,0.00266382,0.0450001,0,0,-0.00422457,0.00419938,4.37843e-05,0.000114614,0.0011868,0.00997849
1893.6,-0.0367428,0.0237188,0.00596526,0.0449228,0,0,-0.00342959,0.00521753,6.32729e-05,8.72789e-05,0.00389136,0.00979993
1899.5,-0.0307807,0.031192,0.00924211,0.044487,0,0,-0.00236548,0.00608195,0.000100303,1.00483e-05,0.00658282,0.0088958
1905.4,-0.0232332,0.0372478,0.0124132,0.0437359,0,0,-0.00115068,0.00672221,0.000121211,1.85036e-05,0.00907519,0.00723482
1911.3,-0.0144783,0.0414137,0.0154622,0.0427825,0,0,0.000229316,0.00723043,9.71204e-05,-5.0944e-05,0.0111631,0.00487641
1917.2,-0.00504377,0.0436014,0.0184374,0.0416213,0,0,0.00185547,0.00738611,0.000106482,-7.04366e-05,0.0126452,0.00190053
1923.1,0.00468989,0.0436913,0.0213267,0.0403293,0,0,0.00354181,0.00718621,8.76895e-05,-0.000126886,0.0133453,-0.00153616
1929,0.0141866,0.0415322,0.0240203,0.0388111,0,0,0.00522643,0.00659052,4.47003e-05,-0.000163783,0.013107,-0.0052274
1934.9,0.0230693,0.037429,0.0266992,0.0372349,0,0,0.00680223,0.00562212,-3.61109e-05,-0.000177622,0.0118716,-0.00893947
1940.8,0.0309005,0.0314381,0.0293117,0.0355652,0,0,0.00827164,0.00424821,-8.20376e-05,-0.000158116,0.00958096,-0.0123808
1946.7,0.0372022,0.0237497,0.0318752,0.0336457,0,0,0.00947699,0.00250855,-0.000109193,-0.000125473,0.00626233,-0.015258
1952.6,0.0416505,0.0148062,0.0343899,0.0316181,0,0,0.0103718,0.000412043,-0.000162548,-0.000109009,0.00207863,-0.0172761
1958.5,0.0440876,0.00505603,0.0368404,0.0294659,0,0,0.0107343,-0.00197153,-0.000190235,-3.89416e-05,-0.00276329,-0.0181383
1964.4,0.0442245,-0.0051401,0.0393151,0.0270135,0,0,0.0106783,-0.00455577,-0.00021055,3.68613e-05,-0.00796556,-0.0176629
1970.3,0.0419144,-0.0151838,0.0416411,0.0243766,0,0,0.00989792,-0.00720551,-0.00015382,8.28856e-05,-0.0131072,-0.0156441
1976.2,0.037406,-0.0244992,0.0439259,0.0214585,0,0,0.00849717,-0.0096863,-0.000118396,0.000176367,-0.0177895,-0.0121111
1982.1,0.0307023,-0.0324924,0.0460295,0.0182505,0,0,0.0064698,-0.0120359,-5.83003e-05,0.000228489,-0.0215324,-0.00715707
1988,0.0223,-0.038616,0.0478192,0.0148243,0,0,0.00373227,-0.0137907,4.49979e-05,0.000247265,-0.0238425,-0.00104406
1993.9,0.0127071,-0.0425977,0.0493197,0.0110886,0,0,0.000542957,-0.0150588,0.000115096,0.000227338,-0.0244401,0.00585358
1999.8,0.00247295,-0.0440317,0.0504891,0.00725482,0,0,-0.00304986,-0.0155934,0.000204178,0.000192608,-0.0229962,0.0130016
2005.7,-0.00762959,-0.0430659,0.051385,0.00326472,0,0,-0.0068305,-0.0152334,0.000279387,8.67048e-05,-0.0194661,0.0198311
2011.6,-0.0169942,-0.0397189,0.0516731,-0.000735411,0,0,-0.0106373,-0.0139365,0.000314563,-4.35589e-05,-0.0138379,0.0256126
2017.5,-0.0252375,-0.0344475,0.0517403,-0.00467864,0,0,-0.0142013,-0.0117096,0.000293047,-0.000141711,-0.00647914,0.0298591
2023.4,-0.0318248,-0.0275581,0.0514084,-0.00862599,0,0,-0.0173448,-0.00855825,0.000224488,-0.00025335,0.00221651,0.0319122
2029.3,-0.0365883,-0.0196219,0.050754,-0.0123646,0,0,-0.0197266,-0.00455757,0.000125448,-0.000320745,0.011591,0.0313974
2035.2,-0.0328029,-0.0116785,0.0435489,-0.0108701,0,0,-0.01803,-0.00128483,-1.29745e-05,-0.000320251,0.0161082,0.0251102
2041.1,-0.0340154,-0.00430986,0.0427617,-0.013907,0,0,-0.018636,0.00301875,-0.000150306,-0.000338334,0.023515,0.0204357
2047,-0.0337361,0.0029578,0.0418615,-0.0167929,0,0,-0.0181913,0.0075662,-0.000262599,-0.000284971,0.0295754,0.0134997
2052.9,-0.0319413,0.00976004,0.0406897,-0.0196348,0,0,-0.0165867,0.0120543,-0.000388831,-0.000139721,0.0334567,0.00476422
2058.8,-0.0287544,0.0159654,0.0393444,-0.022272,0,0,-0.0138646,0.0161442,-0.000414392,9.7793e-06,0.034666,-0.00512176
2064.7,-0.0244966,0.0213125,0.0378729,-0.0248714,0,0,-0.0101166,0.0195922,-0.000428537,0.00015568,0.0329186,-0.0152741
2070.6,-0.0193329,0.0257308,0.036313,-0.0273676,0,0,-0.00550418,0.0221279,-0.000380014,0.000362372,0.0281497,-0.0247726
2076.5,-0.0133319,0.0289963,0.0345221,-0.0298811,0,0,-0.000262838,0.0236215,-0.000224101,0.000527634,0.0206519,-0.0327608
2082.4,-0.00678181,0.0309122,0.0326917,-0.032367,0,0,0.00535668,0.0239279,-4.60773e-05,0.000642423,0.0109277,-0.0384769
2088.3,0.000103967,0.0314826,0.0305727,-0.0347271,0,0,0.0110734,0.0227633,0.000180286,0.000684502,-0.000383251,-0.0412973
2094.2,0.00702672,0.030434,0.02826,-0.0370824,0,0,0.0165834,0.0202788,0.000450038,0.000584089,-0.0124025,-0.0407904
2100.1,0.013601,0.0277886,0.0256486,-0.0392906,0,0,0.0215397,0.0164123,0.000705536,0.000466216,-0.0241696,-0.0367988
2106,0.0194028,0.0236289,0.0229362,-0.0413907,0,0,0.0256351,0.0113582,0.000894581,0.000183294,-0.0347131,-0.0293655
2111.9,0.0240404,0.0181591,0.0198537,-0.0434124,0,0,0.0286004,0.00523592,0.00091238,-0.00011281,-0.0430519,-0.0188878
2117.8,0.0270893,0.0116435,0.0166367,-0.0451889,0,0,0.0300593,-0.00181901,0.000915877,-0.000489661,-0.048208,-0.00591053
2123.7,0.0281864,0.0046973,0.0130918,-0.04662,0,0,0.0298062,-0.0092464,0.000722777,-0.000837325,-0.0493833,0.00851736
2129.6,0.0273991,-0.00215062,0.00951777,-0.0477387,0,0,0.0275772,-0.0166589,0.000420123,-0.00113607,-0.0461668,0.0231247
2135.5,0.0248192,-0.00816146,0.00580275,-0.048496,0,0,0.0235257,-0.0236068,-5.5381e-06,-0.00126213,-0.0385725,0.0366341
2141.4,0.0209943,-0.012936,0.00209966,-0.048907,0,0,0.0176622,-0.0294905,-0.000491376,-0.0012223,-0.0269917,0.0475638
2147.3,0.0163414,-0.0161201,-0.0014606,-0.0490588,0,0,0.010275,-0.0338554,-0.000916254,-0.00104074,-0.0123185,0.0548029
2153.2,0.0115697,-0.017733,-0.00503052,-0.0489178,0,0,0.00186161,-0.0363728,-0.00134623,-0.000699535,0.00426751,0.0574536
2159.1,0.00715052,-0.0180737,-0.0084851,-0.0485444,0,0,-0.00720612,-0.036666,-0.00154375,-0.000254553,0.0212632,0.0549946
2165,0.00342275,-0.0175048,-0.0118657,-0.0480666,0,0,-0.0163014,-0.0346598,-0.00155031,0.000345616,0.0372105,0.0475119
2170.9,0.000519929,-0.0163649,-0.0152009,-0.0473911,0,0,-0.0247795,-0.0304039,-0.00141961,0.000887901,0.050513,0.0354383
2176.8,-0.00164411,-0.0150523,-0.0185351,-0.0465898,0,0,-0.0321939,-0.0241286,-0.00107571,0.00136884,0.0599011,0.019658
2182.7,-0.00335719,-0.0138745,-0.0217792,-0.0455142,0,0,-0.0377744,-0.0158868,-0.000525675,0.00170072,0.0642362,0.00141457
2188.6,-0.00486658,-0.0129458,-0.0250401,-0.0442334,0,0,-0.041263,-0.00639897,6.15649e-05,0.00179943,0.0629942,-0.0175791
2194.5,-0.00714367,-0.00936542,-0.0301967,-0.0323444,0,0,-0.0354764,0.00928922,0.000841111,0.00139361,0.0428973,-0.0384544
